image_name,mean_T,max_T,std_T,var_T,hotspot_ratio,gradient_mean,R_label,Q_score,Q_label
FLIR0013_jpg.rf.82a52e2cd8dc94d03fda6325cbe58f33.jpg,134.49004723177666,162,11.51326334356765,132.55523281833854,0.0457175519699962,3.4311027767471245,4,1.3998716418808477,3
FLIR0013_jpg.rf.8ff687d58ce66ad75afc3fe0bb6d71ab.jpg,134.53602360426723,160,11.386084474300038,129.64291965589638,0.0443683951707596,3.1334162961773533,4,1.2799875555733973,2
FLIR0013_jpg.rf.9048b792b4e96445e1f92b82d502ac05.jpg,134.4946315996848,163,11.36130737642607,129.07930530163347,0.0420508274231678,2.912539401103231,4,1.190246256895193,2
FLIR0013_jpg.rf.94a62a79dcfe34e17b378e9a18fe9d24.jpg,134.5289046703161,164,11.259933741139276,126.78610785484676,0.0399763278591507,2.653212999950683,4,1.0852709966957637,1
FLIR0013_jpg.rf.95aedd9da30048a7684322665c108a9c.jpg,134.47222742277185,164,11.424214479959732,130.5126764841216,0.0435729418140611,3.0910577917918904,4,1.262566881805193,2
FLIR0013_jpg.rf.a26655cfe9b69db7f15667d526bd4418.jpg,134.5902005627984,159,11.361150159175736,129.07573293933885,0.0447814677023281,3.163095601951877,4,1.2921071214021478,3
FLIR0013_jpg.rf.aab47e73a5b53133f68fec69553c448f.jpg,134.50771229734917,166,11.322016823897885,128.18806496062672,0.040446496244746,2.8496126625390046,4,1.1641129627624494,2
FLIR0013_jpg.rf.ab2d7c036181b037c4db41aa32aaba8e.jpg,134.5407234907541,165,11.32443619896482,128.24285522442477,0.0405261392117779,2.846805865287837,4,1.1630380296422018,2
FLIR0013_jpg.rf.aeca816d10be15ebf04332da3ee52a60.jpg,134.53605273592387,160,11.390693884870265,129.74790717882084,0.0432494052339413,3.08404044409199,4,1.259565820777161,2
FLIR0013_jpg.rf.b018d84b31216014c07a6411da5d3d45.jpg,134.4824222018764,162,11.325584690899564,128.26886859073855,0.0407671027890172,2.8759857054254407,4,1.1748545438435867,2
FLIR0013_jpg.rf.c16b82fc5d69700c342c5dca0eb8ba1e.jpg,134.4693368559064,160,11.41573527037976,130.31901176339247,0.042596188917696,3.076310367602843,4,1.256081860391755,2
FLIR0013_jpg.rf.c49c22c7c2996c48a6dfc606c28b69b0.jpg,134.55112108509965,160,11.367281935137322,129.2150985928993,0.045031240113888,3.047759807023094,4,1.2461226668775702,2
FLIR0013_jpg.rf.d67f0b21a98034590e3041cec0b60927.jpg,134.613621715288,160,11.4343917964086,130.74531575377628,0.0479486068700273,3.4887419037858054,4,1.4242659256363388,3
FLIR0013_jpg.rf.e2fbbf2acb57ee5d4b3654b143405647.jpg,134.5695612223726,165,11.300392372657498,127.69886777601576,0.0420499342969776,2.853665043028069,4,1.1666959777894141,2
FLIR0013_jpg.rf.e3a13516f3409ab54c4c38e30f0f684f.jpg,134.54000513012767,162,11.225009196761825,126.00083146738748,0.040064323908368,2.670596475996922,4,1.0922771847437895,1
FLIR0013_jpg.rf.e3acda432cc7d55e0c14ae375a33ad3f.jpg,134.49034927828956,169,11.435521597883358,130.77115421565676,0.0438149662544953,3.082063155820484,4,1.259114242080891,2
FLIR0013_jpg.rf.e602c48605cc9cda5582e61a32885910.jpg,134.5547256563823,165,11.265172331001231,126.90410764715573,0.042012412309696,2.852315221359434,4,1.1661335359295912,2
FLIR0014_jpg.rf.06c2dcde4909ee3c31c2ee58066417b6.jpg,136.29274117990386,162,10.675682063900013,113.97018752947643,0.0378684319658408,1.981507364799484,4,0.8153240050992981,1
FLIR0014_jpg.rf.09d3fd39641150ef07241bc79eaf567d.jpg,136.38148881674957,160,10.703617010718006,114.56741711213184,0.0409357595973434,1.9924055156803764,4,0.8215236620305567,1
FLIR0014_jpg.rf.131d5f192cb7d7d2e8eed44cc79dfc74.jpg,136.3718655799933,161,10.706170633210675,114.62208962742268,0.0396635778348405,2.021569722005136,4,0.8324260355029588,1
FLIR0014_jpg.rf.172736491e53288a16e6ffc04396747d.jpg,136.3708039954151,159,10.705664400096731,114.6112502474985,0.0398350625958289,2.01598761480864,4,0.8302960834809533,1
FLIR0014_jpg.rf.1bf245d5f350f96255ce9639423f1c57.jpg,136.43682484873443,162,10.614302739941667,112.6634226551332,0.0390201793011689,1.9765181993854344,4,0.8140193873348751,1
FLIR0014_jpg.rf.26652fd3a13a30d037152be53216e419.jpg,136.23304520010663,163,10.69068871993528,114.29082530655144,0.0377289516773923,1.9929020220098244,4,0.8197981798103652,1
FLIR0014_jpg.rf.3ba05e892eb067e59f5797a794886e74.jpg,136.27635502341732,161,10.688535631126983,114.24479393787114,0.038648157658728,2.007856874573621,4,0.8263316444246852,1
FLIR0014_jpg.rf.3f11d5560ead6a73262ece009f6aa566.jpg,136.29442697562138,160,10.683773782089457,114.14302222686206,0.0387705365448632,2.006457912095516,4,0.8258454867651244,1
FLIR0014_jpg.rf.5139ba6f90fc80261931b5e4c2becbbd.jpg,136.39034675553378,162,10.666560568783373,113.77551436752428,0.0401639408991479,2.0650393663478925,4,0.8501141110786459,1
FLIR0014_jpg.rf.5275f3e6b481723f90b765e2aa11a3a4.jpg,136.26511599446226,161,10.70126223382282,114.51701339704252,0.0375480920000917,1.996909873870842,4,0.8212928047483918,1
FLIR0014_jpg.rf.5bdc67c1f884b5de3f00f7c3d3ed5239.jpg,136.23769564685742,162,10.72965009761385,115.1253912172249,0.0385409024211298,2.0335503790657863,4,0.8365446930789924,1
FLIR0014_jpg.rf.5c097f4fb14a8602f1bbdfb22274f1be.jpg,136.43195626239404,163,10.607321510796782,112.5152696334121,0.0384442179611765,1.937277302426268,4,0.7979774517472131,1
FLIR0014_jpg.rf.6035805e7020d3678e5b680a6b98b815.jpg,136.4097293108715,160,10.677940593621704,114.01841532091424,0.039802403641972,1.9598772101063235,4,0.8078323262277126,1
FLIR0014_jpg.rf.62bca566d9f4af049e4b507b0f34f638.jpg,136.393525491897,163,10.67572640602005,113.97113429619375,0.0405346792318914,2.0644769528015456,4,0.8501115886597531,1
FLIR0014_jpg.rf.68d0c62f45e12ed26fb1514dd7095450.jpg,136.25972396486824,162,10.677484846279878,114.00868264253644,0.0375952504819903,1.982036294641491,4,0.8153716681457905,1
FLIR0014_jpg.rf.6ae2abfd04d5fd7c2befd0389080f555.jpg,136.21370441839358,162,10.680741936924813,114.0782483231844,0.0367703701443814,1.9427431718162476,4,0.799159490813128,1
FLIR0014_jpg.rf.710874a5a34d0807cdcfc4a584d3e75f.jpg,136.23033024533166,161,10.717143695179546,114.85716898312673,0.0372396171999908,1.981341941998608,4,0.8148805471194377,1
FLIR0014_jpg.rf.7677c8f456783e89078c865ec9d8b66c.jpg,136.25082301540624,163,10.68237415720176,114.11311763445202,0.0374042361424064,1.9470749535979712,4,0.8012725231246324,1
FLIR0014_jpg.rf.784d733d13184a4fc1f321eb19a7d827.jpg,136.42483051449406,163,10.617423131735295,112.72967395830771,0.0368409006605791,1.9454331647028185,4,0.8002778062774749,1
FLIR0014_jpg.rf.7b7891c31a1808df0160f95573326cdf.jpg,136.39621208171656,160,10.704952330121682,114.59600439017764,0.0402996968771645,2.025344643961004,4,0.8343176757107004,1
FLIR0014_jpg.rf.7be93de15940cd9a82ae29e3a8ad9f4f.jpg,136.42593918777789,160,10.64790080884534,113.37779163500926,0.0393504013367946,1.9685122191388416,4,0.8110151284576134,1
FLIR0014_jpg.rf.84c0455e0db3e16f853a4e20a85ce069.jpg,136.39865883002642,162,10.668273268453616,113.81205453040198,0.0383811289495483,2.0336396986312177,4,0.8364845568222161,1
FLIR0014_jpg.rf.8eebbc7a4cfc77d6c80e3bd8c93d2916.jpg,136.39048584353736,160,10.66625898858925,113.769080811661,0.0387616542081845,1.970107095745236,4,0.811299830823005,1
FLIR0014_jpg.rf.99dfe130be2321bd5a1a505ef8de41e2.jpg,136.3649563871275,162,10.742926594056128,115.4104718052784,0.0411047602036259,2.0994016254353847,4,0.8644235062963295,1
FLIR0014_jpg.rf.9c4deec3e4dc7fe505e5996c1551398f.jpg,136.39447097858917,160,10.687005263320795,114.21208149824642,0.0384993081283756,1.964915413114315,4,0.8090657501227514,1
FLIR0014_jpg.rf.a55027aa8a0add3e062843ef4ae80bd1.jpg,136.4154248304074,163,10.632080163721996,113.04112860781072,0.0381988043624187,1.996272516919772,4,0.82142828938536,1
FLIR0014_jpg.rf.a563c4c7ea3b0b054d80b2b823a1252c.jpg,136.4206081747654,162,10.607591532164031,112.52099811323804,0.0370539907029603,1.9063114113663808,4,0.7847569589683285,1
FLIR0014_jpg.rf.ad75863d6fa90ce151f6cb91e15fd13b.jpg,136.38786192065024,162,10.680225354878605,114.06721363099184,0.0393269975806069,2.029997311785449,4,0.8355951232625437,1
FLIR0014_jpg.rf.afc2fb0838b6455fa153feb7d514de5f.jpg,136.2142421051025,162,10.750355647019946,115.57014653741363,0.0397301463742234,2.0643497107620923,4,0.8495779721293709,1
FLIR0014_jpg.rf.b18d817664517b265fe22fd1fc8a8bc8.jpg,136.2265967421049,162,10.733029051463522,115.19791261955992,0.0382501581687489,2.007348177057528,4,0.8258893657242606,1
FLIR0014_jpg.rf.bc38f71f3dba5afd15b9333b9fd5174a.jpg,136.24112119520754,162,10.713712890479384,114.7836438996241,0.0379007408879951,2.004556958153973,4,0.8245632277943864,1
FLIR0014_jpg.rf.be8e6184547faa0b5fab4a472f41a50a.jpg,136.41206200523544,162,10.6118078742645,112.61046636030206,0.0389976976692843,1.9421973065884504,4,0.8002775412369507,1
FLIR0014_jpg.rf.cb32ecdf8eb8bb514690523b38fd79b4.jpg,136.27039407052757,161,10.742213227911533,115.39514503391752,0.0406116686615719,2.075346039345671,4,0.8545054169352115,1
FLIR0014_jpg.rf.d099ba8ae82c3fe5a9d974c92a8ee635.jpg,136.29740328645357,162,10.664715100175908,113.73614816792004,0.0377165529915647,1.9320256211120423,4,0.7954401802397557,1
FLIR0014_jpg.rf.d09c232b603d1a2a0351a090f01484cc.jpg,136.39862453619455,163,10.607115188977671,112.51089263224084,0.0372147251829618,1.9528041027580176,4,0.8034504762129843,1
FLIR0014_jpg.rf.d0e9474caa269135fb6ed9c5ddd0f937.jpg,136.25599477546004,161,10.703099937758296,114.55634827764165,0.038085359763359,2.007629364987899,4,0.8259029618531751,1
FLIR0014_jpg.rf.d408914ad13f86b1cbee8bfac964b69c.jpg,136.4213900028419,162,10.628741501090309,112.97014589699944,0.0383655941141179,2.002360352395087,4,0.8239634974265055,1
FLIR0014_jpg.rf.de66b11ac2abc6d90fa69a820f27d564.jpg,136.33029268981718,162,10.75892106991273,115.7543825886121,0.0410747076447279,2.0970552594211624,4,0.8634669283553017,1
FLIR0014_jpg.rf.e0ed2bcdb712dd1c6d7218b989bad0d1.jpg,136.41672383963729,160,10.701222033866769,114.51615301811562,0.0405828660064431,2.030246987233027,4,0.8364485144970767,1
FLIR0014_jpg.rf.f1c00c5c0143982648afa968c4bd7ed1.jpg,136.22853887737702,161,10.704581958868152,114.58807491412551,0.0384224249329041,2.027549452145921,4,0.834073235818111,1
FLIR0014_jpg.rf.f58dd4d1a760d84672c24cc10f46e2aa.jpg,136.32922364595672,161,10.661452702108251,113.66657371929136,0.0381024165884723,1.945622913750404,4,0.801110615453245,1
FLIR0014_jpg.rf.f6b8ecfda909626e28fa6da9840ff08d.jpg,136.25141731859475,161,10.77678945181939,116.13919088884568,0.0408926222509403,2.137077977522904,4,0.8793667643597259,1
FLIR0014_jpg.rf.fb679b204af92ecaccb7958a3f8c64b7.jpg,136.44417518016948,162,10.6141690390423,112.66058438936416,0.0390354003326205,1.9762334679654707,4,0.8139146273857606,1
FLIR0014_jpg.rf.fe331914c33f9ab1985075df528c8f4d.jpg,136.42413804000884,162,10.601739732582873,112.39688535742631,0.0379388806371077,1.934693297095724,4,0.7966406472205543,1
FLIR0015_jpg.rf.003fe0d71b687a028efe5e1880bfbf43.jpg,125.31502106295804,166,15.27317904922865,233.26999826979696,0.0377113509146517,3.697494085059727,3,1.5016244445726818,3
FLIR0015_jpg.rf.04b2543873a1fdc8d78a7459edca93ba.jpg,125.33415672238344,168,15.102280643438576,228.0788806331795,0.0452623922452595,3.428851264250272,3,1.3986979410472646,3
FLIR0015_jpg.rf.0929a2e923ef8fcdc955a07d01d93783.jpg,125.27459653059464,162,14.617277000215177,213.6647869010196,0.0372256264204136,2.673348004948074,3,1.0916745778314778,1
FLIR0015_jpg.rf.0d2c472ab8df487ba60662e38e44021a.jpg,125.32906053768016,165,15.125314147972372,228.77512807485323,0.0361697679280786,3.4152349917451894,3,1.387795857454923,3
FLIR0015_jpg.rf.17b076e0767af0c88bba4ee452a70379.jpg,125.29773117909934,173,15.15300122781974,229.6134462103066,0.0357304915778618,3.4577243038844965,3,1.4045280165005158,3
FLIR0015_jpg.rf.1820df1c2bae994a55108ceca4d87731.jpg,125.34866386487988,166,14.991890930469395,224.75679367109052,0.0427837169570576,3.205815990369158,3,1.307996626321898,3
FLIR0015_jpg.rf.193dea7ee8ce48e4aee50d45c74f0dc4.jpg,125.27357436217406,169,15.21038844671726,231.3559167000299,0.0351601335646259,3.4402216020898613,3,1.3971847209747201,3
FLIR0015_jpg.rf.196d17183d054bfc63d4a54069ddda5a.jpg,125.3091199145324,169,15.270652202305232,233.19281868376964,0.0377169173909277,3.7069124823145554,3,1.5053951433603787,3
FLIR0015_jpg.rf.2560b5f7f6d847c0075cf591143a8745.jpg,125.2276927203552,164,14.823510800509665,219.73647245282663,0.0389922989503702,2.941031559480197,3,1.199808003162301,2
FLIR0015_jpg.rf.27ac02f5175eeea8570974ea848e6120.jpg,125.14899530463713,164,15.117653745444327,228.5434547671469,0.0384261761217285,2.8162842765000247,3,1.149569416273047,2
FLIR0015_jpg.rf.283162c12545fee188691888c1b55022.jpg,125.2870650830255,169,15.25541476300676,232.72767959136465,0.0378440118267055,3.675972847734781,3,1.4930955461899356,3
FLIR0015_jpg.rf.2b1f8f573038527f4b093d434b046555.jpg,125.27669015372066,163,14.66294449816793,215.0019413563532,0.0379871454087731,2.735651097703332,3,1.1170527263265968,2
FLIR0015_jpg.rf.32d6942721bf960a8a5cc763cc909b9c.jpg,125.23109922206308,163,14.755693510595847,217.7304909786404,0.0368537085404555,2.684205352880052,3,1.0957943662762941,1
FLIR0015_jpg.rf.36ca1a004fde24d844053c675525e00b.jpg,125.24185388712594,164,14.827774808348751,219.86290576710184,0.0392406577401265,2.9042378784573923,3,1.1852395460270329,2
FLIR0015_jpg.rf.390049a7e9e7be74a295311df0d5cd54.jpg,125.25206765726512,163,14.738368070477206,217.219493380862,0.0378618840141058,2.71578599131408,3,1.1090315269340956,1
FLIR0015_jpg.rf.3d19eb12e3a6d6e9f795b2b52c660522.jpg,125.25660850937992,163,14.71972321967915,216.67025166396152,0.0385655657893787,2.786876023282148,3,1.1378897487864865,2
FLIR0015_jpg.rf.3e0882660446b3efd8e3b96f54b41e4d.jpg,125.20972563141348,165,14.94323245379802,223.30019616824245,0.0376913933647955,2.735407684571075,3,1.1167779098473074,2
FLIR0015_jpg.rf.3e17a1c59102fa9da96c6006d1539665.jpg,125.33989415086027,168,15.127276465577133,228.83449326600376,0.0366645246536076,3.443115112744497,3,1.3992447598899633,3
FLIR0015_jpg.rf.4b49610ab2263873c9570a3ae99abaa8.jpg,125.3533494288494,167,15.110734317009312,228.33429159924287,0.0351050412597744,3.4070988432849267,3,1.3839025620698355,3
FLIR0015_jpg.rf.5242b1cdb27e65059d89b8f9147e6c2b.jpg,125.2136897535082,164,14.816509058917104,219.5289406929726,0.0395078634554027,2.878067029957365,3,1.1749315300561878,2
FLIR0015_jpg.rf.5ef8f692c744cdb7b66c6835fcf13649.jpg,125.2470664241624,162,14.840615232072208,220.24386046641365,0.0392969249243344,2.900275977331938,3,1.1836885458873758,2
FLIR0015_jpg.rf.667b1e8ad5569242700c85ecda97797d.jpg,125.3146223814774,169,15.12621580926842,228.80240470856197,0.0356808158765159,3.3818701764057333,3,1.3741565600882029,3
FLIR0015_jpg.rf.66da94648b4a78850efc10c35267d9c8.jpg,125.23326210312015,167,14.811380462612606,219.3769912082624,0.0393739441805397,2.8909888967498807,3,1.1800199252082761,2
FLIR0015_jpg.rf.66df11455539d35c1e4b0dbb19b2c0fc.jpg,125.23573001355014,161,14.607679577346444,213.3843026344244,0.0363242434507678,2.646073283649504,3,1.0802238595302622,1
FLIR0015_jpg.rf.67385b9500eceb2433ae483ac73a5a63.jpg,125.29093145338612,169,15.182861104662308,230.5192713234676,0.0359155123131046,3.372155343007916,3,1.3704114445910294,3
FLIR0015_jpg.rf.6ead4a542c39954503bd34e922d60e1f.jpg,125.25151506406556,167,14.7283679227729,216.9248216685657,0.0384032667667089,2.795235484243334,3,1.141136153757359,2
FLIR0015_jpg.rf.751b881f4d06b6d883fce64dadb3bb00.jpg,125.31825349394816,166,15.084688098712665,227.54781503544345,0.0444402842680529,3.405305184939841,3,1.3887862445367682,3
FLIR0015_jpg.rf.7700a24745d4c91e65616b61436b0537.jpg,125.2301707588158,167,14.838007528976254,220.166467429956,0.0391244099943705,2.9568339612292327,3,1.2062082304883153,2
FLIR0015_jpg.rf.7dbe87461c23fc621672ba4b81f6d3ff.jpg,125.24457864397476,163,14.749402275285671,217.54486747820212,0.0376626758729421,2.7323775136017794,3,1.1155486109644772,1
FLIR0015_jpg.rf.7e34b8d7103de4ed4d55f15d45363d45.jpg,125.32318367582712,167,15.272473790665162,233.2484556865543,0.0381893800453449,3.659862521120048,3,1.486858636475226,3
FLIR0015_jpg.rf.84b16b98ad051505f11deab6bbc509f6.jpg,125.26952395659316,250,15.13787398382352,229.15522875012095,0.0400937767607709,2.956122864402735,3,1.2065054118175564,2
FLIR0015_jpg.rf.9080482bfb81b9ae1a0963f2c32fe74e.jpg,125.28968520677594,175,15.499639935233262,240.23883812187773,0.0416843837871202,4.065352170633015,3,1.6511514985254783,4
FLIR0015_jpg.rf.9f165c9ca1d974bbc6fa4a3b33b47f37.jpg,125.21228031743117,163,14.694795548032948,215.93701619848892,0.0379829129890962,2.7443873621131925,3,1.1205446926387348,2
FLIR0015_jpg.rf.9f4542adc282c215b8039677bee92d46.jpg,125.22943339100344,164,14.713655010491657,216.49164376776625,0.0382569204152249,2.7775663206459056,3,1.1339806805074972,2
FLIR0015_jpg.rf.9f5029719b5315d4232c0d8bf043c1c7.jpg,125.21106926950324,166,14.824276837885565,219.75918376627044,0.0392156862745098,2.9355206394551936,3,1.1977376675467832,2
FLIR0015_jpg.rf.a16423398bdfbdf10f74ea6ea698b23c.jpg,125.29169213441476,174,15.32111219612559,234.73647892626832,0.0388986944488321,3.5900253418401333,3,1.4593493534053525,3
FLIR0015_jpg.rf.a26bf938a264a7df74755f03469bc32f.jpg,125.23951862232369,166,14.713512843954067,216.4874602092013,0.0374613539830679,2.7740761073709157,3,1.132107255338207,2
FLIR0015_jpg.rf.ae1cde9d21200cfdd6facf7a77bc3970.jpg,125.23130999435348,162,14.710717846907508,216.4052195713231,0.0376764539808018,2.7805547713156407,3,1.1348277809147373,2
FLIR0015_jpg.rf.b1a3ad9882dad535c4eb82a5b0a7da25.jpg,125.24590545351994,164,14.724858939584175,216.821470790652,0.0378256424718863,2.7570345824373392,3,1.1255092184580675,2
FLIR0015_jpg.rf.b5e7acf74170e20c07b1aa1c2c24beed.jpg,125.2696118618194,161,14.619918293876555,213.7420109196264,0.0370964550234635,2.686068864137502,3,1.096685418669079,1
FLIR0015_jpg.rf.bf50d2463cb39ff68ea2af41391d181e.jpg,125.2913750514615,172,15.304118419875628,234.21604060957648,0.0378756689995883,3.676197337724716,3,1.4932043364896392,3
FLIR0015_jpg.rf.c03b1143fac474344336d062ff31816c.jpg,125.21350745637528,166,14.8433590986375,220.3253093311047,0.0397414935302906,2.9450920418346347,3,1.2018817128520283,2
FLIR0015_jpg.rf.c4e5c10ea0371af118b590f3134e56c8.jpg,125.27422254825812,161,14.619799001032694,213.73852283059657,0.0373191220045453,2.687695981128276,3,1.0974698656540378,1
FLIR0015_jpg.rf.c6a73aad09a45ff29efd908f6cccda6d.jpg,125.23075590460242,164,14.730412493424511,216.98505222643692,0.0382138938615233,2.768991453485014,3,1.1305249177109196,2
FLIR0015_jpg.rf.cb5020b27af5b7825496009354a44b27.jpg,125.25986777046307,164,14.644315491517643,214.45597621510368,0.0368505071624332,2.6572909897437347,3,1.0850267001949538,1
FLIR0015_jpg.rf.cbee174054c1f7708850a8e0632b978c.jpg,125.31081619749284,170,15.195724823189858,230.91005290210845,0.0366450406861667,3.4127034308335165,3,1.3870683967451067,3
FLIR0015_jpg.rf.d0f0fa83553abe9d092d0f41ff874fae.jpg,125.30212088007151,171,15.481951340992936,239.6908173248729,0.0407307015773234,4.094733123792497,3,1.662331670463393,4
FLIR0015_jpg.rf.d7452713524999f763a864c19fe60b40.jpg,125.1916419684098,167,14.932246578839075,222.97198789125133,0.0410262214142728,3.0944168971444337,3,1.2623824917063373,2
FLIR0015_jpg.rf.d82c048cb363c0db6705a0434c163607.jpg,125.27972249152556,171,15.308612810184838,234.3536261721553,0.0379752057591947,3.62889773578938,3,1.474344217771269,3
FLIR0015_jpg.rf.d9a3f65d0bd059090bbaa448bf2b4f02.jpg,125.24752099778084,165,14.832663031354276,220.0078926017038,0.0397483075367285,2.8393775106042303,3,1.1595999887637292,2
FLIR0015_jpg.rf.db68fa42f925c9e6d3eef5c6c8337b79.jpg,125.3681416950326,165,14.989472810960429,224.684295150522,0.0426210119425373,3.2442955633762187,3,1.32329083251601,3
FLIR0015_jpg.rf.e1d17ad5f31066b371c98e824a0bb7c8.jpg,125.24952391660284,164,14.82504106105743,219.7818424620388,0.0398153288313294,2.8420105827541864,3,1.1606934304004721,2
FLIR0015_jpg.rf.e9c3452a8a9f715225cd29f8302d2855.jpg,125.3926221090846,167,14.93493826887657,223.0523810951539,0.0427255239445175,3.201579426951504,3,1.3062670851473122,3
FLIR0015_jpg.rf.eb8c30cbc95ea4e34c4bd60f52f1fe9d.jpg,125.27894689833803,169,15.207688531526898,231.27379047193477,0.0358156247638284,3.376830114530302,3,1.372221420670418,3
FLIR0015_jpg.rf.ed2a7f3b06ad55573453b507581c2a6e.jpg,125.26644422590616,165,14.735055602672364,217.12186361384624,0.038353470075864,2.782516156223658,3,1.1360185445349817,2
FLIR0015_jpg.rf.f731469a1de4ccc2177a692c8e5e3240.jpg,125.33569898522188,166,14.999824712521056,224.99474140635732,0.0422499657413217,3.2171928078412706,3,1.3122271025813015,3
FLIR0015_jpg.rf.fa938a856695eff29b61feb32e9fcf12.jpg,125.25655591332836,162,14.665119132080278,215.065719158107,0.0360803723336942,2.6591346897453563,3,1.085302099298359,1
FLIR0016_jpg.rf.060217685c46028e5255a2762d351e5d.jpg,128.58184472752492,165,10.078829583134516,101.58280576586748,0.0327773113844581,2.474592108625032,4,1.0095032302806877,1
FLIR0016_jpg.rf.09b836ef93a3b96c9f656e78ada7cc30.jpg,128.62269633316257,164,10.602820153318737,112.41979520362192,0.0308277830637488,3.131662153260631,4,1.2711615311425017,2
FLIR0016_jpg.rf.0bd38df62787fe7ed70a2f9eab82b886.jpg,128.5458812022831,163,10.160978607478782,103.24548626164146,0.0337138519480898,2.5862735938572032,4,1.0547377487117353,1
FLIR0016_jpg.rf.26aa7225b2a99b4674b2526ba316253a.jpg,128.63449042095183,164,10.64681935751532,113.35476243156292,0.0308166860367373,3.18046327361504,4,1.2906753210680584,3
FLIR0016_jpg.rf.29bb9b8bacf7dce7ad76be9e1e9192e1.jpg,128.6740934268429,166,10.829024743371567,117.26777689255364,0.0339495135995095,3.3964839046319337,4,1.3789632700124792,3
FLIR0016_jpg.rf.2f229a88477c3491555d205d7169af0f.jpg,128.62702994650064,166,10.614953097109158,112.67722925382728,0.0302676427440132,3.128799877382108,4,1.2696805365992514,2
FLIR0016_jpg.rf.2f9b67829ec84cd3e95ee4b668109497.jpg,128.62425023618934,168,10.79834806143201,116.60432085583246,0.0330884776224339,3.389327904030232,4,1.3755842481855534,3
FLIR0016_jpg.rf.32e525080c2f5de224129046b091bbc4.jpg,128.59182974630977,167,10.167663501198875,103.38138107361176,0.0340099377795911,2.5939644746236903,4,1.0579917525172309,1
FLIR0016_jpg.rf.3b5ce5f68edd5d96b58f02cc78568cc5.jpg,128.52681645754305,163,10.30451066546722,106.18294005472772,0.0351254741756638,2.730704697986577,4,1.113357163700029,1
FLIR0016_jpg.rf.44ea2fecb2565ebad517fedd444bfb0f.jpg,128.58396218169105,167,10.14652434272365,102.9519562374836,0.0328360818134141,2.5796719305401785,4,1.05157042130412,1
FLIR0016_jpg.rf.45c02a2f7deaf2e05f1647d976f7bac7.jpg,128.56358801656816,164,10.173777616801637,103.50575099613395,0.0335308169392719,2.6049426907932705,4,1.0620955664808713,1
FLIR0016_jpg.rf.4f13ce09c5e80229c1bab31cd76097c2.jpg,128.63998277673983,163,10.838618967732048,117.47566112768092,0.0350376576366184,3.405607776739841,4,1.3832657052779076,3
FLIR0016_jpg.rf.616a2375437af7df195ad476949343dd.jpg,128.59254532460145,161,10.02683790149009,100.5374783027582,0.0316360613176587,2.496207756596316,4,1.0174647394291216,1
